vehiclespeed,latitude,longitude,verizon,sprint,xfinitywifi
0.0,42.270212,-83.751258,117.392,129.774,25.303
0.0,42.270212,-83.751258,81.024,51.627,19.615
0.0,42.270212,-83.751258,94.878,118.199,24.612
0.0,42.270212,-83.751258,94.822,64.867,18.277
0.0,42.270212,-83.751258,77.29,50.181,20.233
0.0,42.270212,-83.751258,82.583,64.837,18.842
0.0,42.270212,-83.751258,64.178,115.282,16.826
0.0,42.270212,-83.751258,85.354,46.987,31.842
0.0,42.270212,-83.751258,102.477,106.132,17.228
0.0,42.270212,-83.751258,86.308,118.794,63.259
0.0,42.270212,-83.751258,76.86,49.618,49.323
0.0,42.270212,-83.751258,79.814,50.397,13.862
0.0,42.270212,-83.751258,74.939,118.492,93.858
0.0,42.270212,-83.751258,80.982,60.649,30.924
0.0,42.270212,-83.751258,84.455,57.149,15.535
0.0,42.270212,-83.751258,70.642,114.569,23.142
0.0,42.270212,-83.751258,87.137,53.419,17.726
0.0,42.270212,-83.751258,93.435,56.777,14.364
0.0,42.270212,-83.751258,81.416,64.012,21.431
0.0,42.270212,-83.751258,83.191,124.189,17.73
0.0,42.270212,-83.751258,85.561,47.93,19.175
0.0,42.270212,-83.751258,95.476,47.078,38.778
0.0,42.270212,-83.751258,81.123,116.732,58.213
0.0,42.270212,-83.751258,91.834,55.386,18.74
0.621,42.270212,-83.751258,86.802,61.254,24.113
2.485,42.270212,-83.751258,79.881,119.909,20.202
4.35,42.270212,-83.751258,74.151,127.365,39.548
6.214,42.270212,-83.751258,93.017,48.651,24.428
6.835,42.270212,-83.751258,88.889,48.821,16.163
7.456,42.270212,-83.751258,74.732,54.335,30.44
8.078,42.270212,-83.751258,56.022,117.895,284.071
8.699,42.270212,-83.751258,90.165,49.907,24762.249
9.321,42.270212,-83.751258,103.704,47.565,24735.105
9.942,42.270212,-83.751258,74.875,129.07,23692.014
10.563,42.270212,-83.751258,54.028,51.392,22652.813
10.563,42.270212,-83.751258,82.364,110.388,21609.796
10.563,42.270212,-83.751258,86.772,111.893,-1.0
11.185,42.270212,-83.751258,73.998,110.579,-1.0
11.806,42.270212,-83.751258,85.9,53.608,-1.0
11.806,42.270212,-83.751258,87.968,112.387,-1.0
11.185,42.270212,-83.751258,88.348,114.664,-1.0
9.942,42.270212,-83.751258,97.769,76.474,-1.0
7.456,42.270212,-83.751258,91.131,47.468,-1.0
4.971,42.270212,-83.751258,89.133,63.133,-1.0
3.107,42.270212,-83.751258,72.515,118.038,-1.0
0.621,42.270212,-83.751258,71.928,149.965,-1.0
1.243,42.270212,-83.751258,95.589,110.784,-1.0
2.485,42.270212,-83.751258,87.197,112.672,-1.0
4.35,42.270212,-83.751258,86.638,132.367,-1.0
5.592,42.270212,-83.751258,61.48,58.581,-1.0
6.835,42.270212,-83.751258,79.924,105.799,-1.0
7.456,42.270212,-83.751258,88.604,118.963,-1.0
8.078,42.270212,-83.751258,71.037,58.469,-1.0
9.942,42.270212,-83.751258,56.081,51.245,-1.0
11.185,42.270212,-83.751258,81.725,108.21,-1.0
12.427,42.270212,-83.751258,88.554,113.676,728.611
13.67,42.270212,-83.751258,76.618,112.637,1017.316
14.913,42.270212,-83.751258,81.4,46.521,909.459
15.534,42.270212,-83.751258,94.352,65.507,52582.139
16.156,42.270212,-83.751258,138.643,117.452,51533.593
16.156,42.270212,-83.751258,83.923,220.634,50507.063
16.156,42.270212,-83.751258,80.286,149.91,49461.109
16.156,42.270212,-83.751258,84.624,140.068,48417.535
16.156,42.270212,-83.751258,75.759,45.745,-1.0
16.156,42.270212,-83.751258,69.329,139.947,-1.0
16.156,42.270212,-83.751258,84.843,149.043,-1.0
14.292,42.270212,-83.751258,81.111,76.155,-1.0
14.292,42.270212,-83.751258,88.07,110.241,-1.0
14.292,42.270212,-83.751258,76.785,59.181,-1.0
14.292,42.270212,-83.751258,85.145,128.71,-1.0
14.292,42.270212,-83.751258,84.929,54.564,-1.0
12.427,42.270212,-83.751258,82.485,117.576,-1.0
9.321,42.270212,-83.751258,64.944,117.863,-1.0
4.35,42.270212,-83.751258,85.039,113.271,-1.0
1.243,42.270212,-83.751258,84.454,52.844,-1.0
0.0,42.270212,-83.751258,80.113,108.172,-1.0
0.0,42.270212,-83.751258,70.145,107.48,-1.0
0.0,42.270212,-83.751258,60.748,108.887,-1.0
0.0,42.270212,-83.751258,77.637,47.517,-1.0
0.0,42.270212,-83.751258,83.418,61.587,-1.0
0.0,42.270212,-83.751258,73.768,112.328,-1.0
0.0,42.270212,-83.751258,85.68,63.79,-1.0
0.621,42.270212,-83.751258,81.832,296.298,-1.0
3.728,42.270212,-83.751258,84.596,109.853,-1.0
6.214,42.270212,-83.751258,76.398,126.446,-1.0
8.078,42.270212,-83.751258,73.875,54.928,-1.0
9.321,42.270212,-83.751258,88.882,118.201,-1.0
10.563,42.270212,-83.751258,76.469,50.799,-1.0
11.806,42.270212,-83.751258,80.217,121.457,-1.0
13.67,42.270212,-83.751258,76.071,47.586,-1.0
14.913,42.270212,-83.751258,79.973,108.113,-1.0
14.913,42.270212,-83.751258,78.201,114.821,-1.0
16.156,42.270212,-83.751258,58.799,118.31,-1.0
16.777,42.270212,-83.751258,86.144,114.747,-1.0
17.398,42.270212,-83.751258,83.831,111.899,-1.0
18.641,42.270212,-83.751258,78.991,47.43,-1.0
19.263,42.270212,-83.751258,57.466,105.871,-1.0
19.884,42.270212,-83.751258,83.64,118.831,-1.0
21.127,42.270212,-83.751258,78.71,118.222,-1.0
19.884,42.270212,-83.751257,73.723,121.817,-1.0
17.398,42.270212,-83.751257,89.537,61.519,-1.0
14.292,42.270212,-83.751257,101.345,137.85,-1.0
11.185,42.27021,-83.751252,81.519,110.736,-1.0
9.942,42.27021,-83.751252,120.869,120.701,-1.0
10.563,42.27021,-83.751252,90.649,51.966,-1.0
10.563,42.27021,-83.751238,82.72,127.429,-1.0
10.563,42.27021,-83.751238,61.655,117.574,-1.0
11.806,42.27021,-83.751238,72.074,118.433,-1.0
11.806,42.270212,-83.751218,79.882,112.732,-1.0
9.321,42.270212,-83.751218,88.513,115.251,14.348
8.699,42.270212,-83.751218,71.932,109.907,14.469
8.078,42.270212,-83.751218,52.172,114.107,15.64
7.456,42.270212,-83.751218,80.733,66.4,14.203
7.456,42.270212,-83.751218,87.67,124.038,17.365
6.835,42.270213,-83.751188,78.399,119.594,18.299
7.456,42.270213,-83.751188,89.9,73.808,19.502
8.078,42.270213,-83.751188,89.064,113.025,19.246
8.699,42.270215,-83.75115,97.664,116.689,18.689
10.563,42.270215,-83.75115,74.586,112.212,23572.848
11.185,42.270215,-83.75115,79.843,60.944,22529.969
11.185,42.270215,-83.751108,85.781,54.253,21498.125
11.185,42.270215,-83.751108,70.629,112.644,20447.935
12.427,42.270215,-83.751108,76.883,118.205,19402.284
13.049,42.270215,-83.751063,97.607,51.12,-1.0
13.049,42.270215,-83.751063,79.5,110.559,-1.0
12.427,42.270215,-83.751063,75.731,113.252,-1.0
14.292,42.270217,-83.751017,68.496,111.052,-1.0
16.156,42.270217,-83.751017,63.142,114.639,-1.0
16.777,42.270217,-83.751017,80.677,241.851,-1.0
16.777,42.270217,-83.751017,86.906,130.647,-1.0
16.777,42.270217,-83.751017,99.953,93.864,-1.0
16.777,42.270217,-83.751017,88.843,114.892,-1.0
15.534,42.270218,-83.750967,86.936,141.355,-1.0
13.049,42.270218,-83.750967,77.715,108.272,-1.0
9.942,42.270218,-83.750967,94.44,64.44,-1.0
6.214,42.270218,-83.750912,97.474,126.056,-1.0
3.107,42.270218,-83.750912,86.71,126.545,-1.0
3.107,42.270218,-83.750912,68.523,49.591,-1.0
4.35,42.27022,-83.750855,70.247,52.43,-1.0
6.214,42.27022,-83.750855,54.915,49.277,-1.0
8.078,42.27022,-83.750855,82.701,115.381,-1.0
9.321,42.27022,-83.750795,98.832,112.244,14.428
10.563,42.27022,-83.750795,85.579,50.174,14.766
11.185,42.27022,-83.750795,77.499,112.205,14.831
13.049,42.27022,-83.750735,69.293,116.382,18.529
14.292,42.27022,-83.750735,84.943,112.544,19.716
15.534,42.27022,-83.750735,84.258,113.624,13.65
14.913,42.27022,-83.750735,87.249,129.585,14.741
14.292,42.27022,-83.750735,50.695,120.953,19.063
13.67,42.27022,-83.750735,87.789,72.71,19.062
10.563,42.270222,-83.750672,80.956,71.343,35.875
6.835,42.270222,-83.750672,83.989,140.561,129.876
2.485,42.270222,-83.750672,90.813,115.532,1290.505
2.485,42.270222,-83.750608,91.683,57.071,256.498
4.971,42.270222,-83.750608,79.117,112.388,15.79
8.078,42.270222,-83.750608,86.849,131.926,16.471
9.942,42.270222,-83.75054,93.562,123.007,255.149
11.185,42.270222,-83.75054,86.748,51.852,15.112
12.427,42.270222,-83.75054,84.619,119.855,51.377
13.67,42.270223,-83.750472,65.398,111.369,18.079
14.913,42.270223,-83.750472,88.889,112.776,62139.27
16.156,42.270223,-83.750472,86.197,52.28,61110.504
17.398,42.270223,-83.750408,77.807,116.472,60061.574
18.02,42.270223,-83.750408,55.929,113.917,59007.683
18.02,42.270223,-83.750408,82.229,56.395,57969.161
18.02,42.270223,-83.750408,86.686,109.259,-1.0
16.777,42.270223,-83.750408,78.831,111.634,-1.0
15.534,42.270223,-83.750408,80.957,127.679,-1.0
13.049,42.270225,-83.750352,91.265,53.177,-1.0
9.942,42.270225,-83.750352,77.057,112.463,-1.0
8.699,42.270225,-83.750352,83.7,110.03,-1.0
8.078,42.270225,-83.750305,79.929,116.404,-1.0
8.078,42.270225,-83.750305,86.63,51.564,-1.0
8.699,42.270225,-83.750305,84.002,118.9,-1.0
9.321,42.270225,-83.750272,119.82,113.906,-1.0
10.563,42.270225,-83.750272,88.848,116.966,-1.0
11.185,42.270225,-83.750272,85.619,117.864,-1.0
11.806,42.270227,-83.75025,90.631,131.201,-1.0
12.427,42.270227,-83.75025,64.863,113.929,-1.0
13.049,42.270227,-83.75025,94.414,113.336,-1.0
13.049,42.270227,-83.75024,84.229,47.942,-1.0
13.67,42.270227,-83.75024,73.31,120.523,-1.0
13.67,42.270227,-83.75024,52.596,123.755,-1.0
13.67,42.270227,-83.75024,85.079,70.144,-1.0
13.67,42.270227,-83.75024,85.314,126.245,-1.0
13.049,42.270227,-83.75024,78.036,113.099,-1.0
10.563,42.270227,-83.750233,58.665,110.171,-1.0
9.942,42.270227,-83.750233,95.497,64.553,-1.0
9.321,42.270227,-83.750233,91.477,109.89,-1.0
8.699,42.270227,-83.750222,105.236,147.185,-1.0
7.456,42.270227,-83.750222,79.881,123.057,-1.0
6.214,42.270227,-83.750222,85.292,58.231,-1.0
6.214,42.270228,-83.7502,80.394,116.941,-1.0
5.592,42.270228,-83.7502,86.026,113.704,-1.0
6.214,42.270228,-83.7502,85.655,114.811,-1.0
6.835,42.270232,-83.750172,83.057,48.965,-1.0
4.35,42.270232,-83.750172,92.177,112.322,-1.0
2.485,42.270232,-83.750172,73.992,50.125,-1.0
0.621,42.270242,-83.75014,82.849,109.343,-1.0
0.0,42.270242,-83.75014,93.277,110.759,-1.0
0.0,42.270242,-83.75014,83.131,114.475,-1.0
0.0,42.270242,-83.75014,56.867,108.425,-1.0
0.0,42.270242,-83.75014,84.858,108.111,-1.0
0.0,42.270242,-83.75014,80.758,55.738,-1.0
0.0,42.27026,-83.750108,80.114,120.207,-1.0
0.0,42.27026,-83.750108,54.82,113.735,-1.0
0.0,42.27026,-83.750108,79.824,63.048,-1.0
0.0,42.270287,-83.750082,84.826,113.317,-1.0
0.0,42.270287,-83.750082,78.336,113.617,-1.0
0.0,42.270287,-83.750082,83.785,128.953,-1.0
0.0,42.27032,-83.75006,80.322,53.946,-1.0
0.0,42.27032,-83.75006,84.354,122.064,-1.0
0.0,42.27032,-83.75006,121.642,116.607,-1.0
0.0,42.270362,-83.75005,81.579,116.247,-1.0
0.0,42.270362,-83.75005,88.285,55.466,-1.0
0.0,42.270362,-83.75005,90.919,126.938,-1.0
0.0,42.27041,-83.750045,67.489,113.591,-1.0
0.0,42.27041,-83.750045,85.566,110.331,-1.0
0.0,42.27041,-83.750045,82.911,117.943,-1.0
0.0,42.27041,-83.750045,83.585,113.058,-1.0
0.0,42.27041,-83.750045,56.596,125.502,87.324
0.0,42.27041,-83.750045,114.663,110.965,24.045
0.0,42.270463,-83.75004,84.152,46.839,82.001
0.0,42.270463,-83.75004,78.842,73.091,84.939
0.0,42.270463,-83.75004,68.215,132.712,51.689
0.0,42.270522,-83.750032,85.18,69.258,31.522
0.0,42.270522,-83.750032,81.421,144.761,45.601
0.0,42.270522,-83.750032,90.09,146.662,93.819
0.0,42.270585,-83.750023,50.082,145.956,67.669
0.0,42.270585,-83.750023,84.348,59.785,25.011
0.0,42.270585,-83.750023,81.733,135.052,22.581
0.0,42.27065,-83.750012,103.422,133.784,66.173
0.0,42.27065,-83.750012,86.704,129.639,26.951
0.0,42.27065,-83.750012,93.66,47.807,116.626
0.0,42.270717,-83.749998,77.621,131.998,75.636
0.0,42.270717,-83.749998,79.163,133.002,15.637
0.0,42.270717,-83.749998,84.972,117.607,34.666
0.0,42.270717,-83.749998,89.941,114.002,81.929
0.0,42.270717,-83.749998,79.19,114.395,119.881
0.0,42.270717,-83.749998,66.659,90.415,47.791
0.0,42.270785,-83.749985,79.071,114.37,37.616
0.0,42.270785,-83.749985,86.236,111.38,139.816
0.0,42.270785,-83.749985,78.128,116.731,82.346
0.0,42.270855,-83.74997,50.568,116.281,22.712
0.0,42.270855,-83.74997,88.147,60.751,28.34
0.0,42.270855,-83.74997,84.764,66.736,23.896
0.0,42.270923,-83.749955,78.417,112.474,397.632
0.0,42.270923,-83.749955,85.794,48.672,124.284
0.0,42.270923,-83.749955,86.203,50.254,32.76
0.0,42.27099,-83.74994,84.209,125.686,71.538
0.0,42.27099,-83.74994,88.883,119.757,34.162
0.0,42.27099,-83.74994,90.295,121.111,106.102
0.0,42.271058,-83.749923,82.548,46.714,75.929
0.0,42.271058,-83.749923,79.181,112.404,224.913
0.0,42.271058,-83.749923,83.816,118.481,98.772
0.0,42.271058,-83.749923,78.736,113.681,87.226
0.0,42.271058,-83.749923,82.098,52.008,30.144
0.0,42.271058,-83.749923,77.728,131.603,49.548
0.0,42.271123,-83.749907,105.514,109.259,94.525
0.0,42.271123,-83.749907,87.372,73.627,17.358
0.0,42.271123,-83.749907,86.284,110.793,92.277
0.621,42.271185,-83.74989,86.89,113.504,27.487
2.485,42.271185,-83.74989,86.288,121.041,25.278
4.971,42.271185,-83.74989,88.576,53.594,33.829
6.835,42.271245,-83.749873,79.365,123.475,47.674
8.699,42.271245,-83.749873,96.367,131.506,23.958
9.321,42.271245,-83.749873,87.438,120.036,55.048
9.321,42.271303,-83.749857,88.983,52.479,85.485
9.942,42.271303,-83.749857,76.537,110.69,34.08
9.942,42.271303,-83.749857,81.03,119.401,104.907
10.563,42.271362,-83.749838,79.843,113.679,65.616
10.563,42.271362,-83.749838,86.048,109.995,43.188
10.563,42.271362,-83.749838,80.734,116.346,3691.188
10.563,42.271362,-83.749838,82.083,52.027,31666.057
11.185,42.271362,-83.749838,87.997,71.052,30640.024
10.563,42.271362,-83.749838,84.536,49.841,32231.221
10.563,42.271422,-83.749822,75.785,111.159,31213.404
9.321,42.271422,-83.749822,62.584,118.049,30170.734
9.321,42.271422,-83.749822,81.686,81.203,-1.0
8.078,42.271477,-83.749807,81.595,121.89,-1.0
5.592,42.271477,-83.749807,79.139,118.758,-1.0
2.485,42.271477,-83.749807,62.088,117.817,-1.0
0.0,42.271522,-83.749793,89.573,50.048,-1.0
0.621,42.271522,-83.749793,86.774,49.416,-1.0
1.864,42.271522,-83.749793,81.066,122.552,-1.0
4.35,42.27155,-83.749783,86.156,111.598,-1.0
6.214,42.27155,-83.749783,81.338,65.02,-1.0
6.835,42.27155,-83.749783,83.665,127.497,-1.0
8.078,42.271563,-83.74978,125.642,119.704,-1.0
8.699,42.271563,-83.74978,89.606,124.182,-1.0
9.942,42.271563,-83.74978,87.907,52.676,-1.0
10.563,42.271563,-83.74978,79.27,70.837,-1.0
10.563,42.271563,-83.74978,116.753,110.399,-1.0
10.563,42.271563,-83.74978,81.035,115.317,-1.0
10.563,42.271568,-83.749778,82.833,48.149,-1.0
9.942,42.271568,-83.749778,80.302,117.83,-1.0
9.942,42.271568,-83.749778,50.546,115.89,-1.0
9.942,42.271568,-83.749778,77.418,62.073,-1.0
10.563,42.271568,-83.749778,82.842,115.672,-1.0
10.563,42.271568,-83.749778,78.732,69.211,-1.0
10.563,42.271568,-83.749778,51.918,117.508,-1.0
10.563,42.271568,-83.749778,91.112,61.835,-1.0
10.563,42.271568,-83.749778,86.658,125.473,-1.0
10.563,42.271568,-83.749778,103.966,125.439,-1.0
10.563,42.271568,-83.749778,87.404,122.543,64389.478
9.942,42.271568,-83.749778,90.495,65.902,63346.047
9.942,42.271568,-83.749778,75.41,119.458,62315.123
9.321,42.271568,-83.749778,122.355,126.09,61272.201
9.321,42.271568,-83.749778,83.295,45.147,60222.287
9.321,42.271568,-83.749778,77.964,119.635,-1.0
9.321,42.271568,-83.749778,74.471,115.104,-1.0
9.321,42.271568,-83.749778,62.11,113.147,-1.0
8.699,42.271568,-83.749778,80.041,66.439,-1.0
8.078,42.271568,-83.749778,88.0,111.737,-1.0
8.078,42.271568,-83.749778,94.124,115.278,-1.0
8.078,42.271568,-83.749778,85.078,109.553,-1.0
8.699,42.271568,-83.749778,69.753,53.962,-1.0
8.078,42.271568,-83.749778,75.374,114.505,-1.0
8.078,42.271568,-83.749778,104.084,113.109,-1.0
8.078,42.271568,-83.749778,81.33,65.076,-1.0
7.456,42.271568,-83.749778,86.761,58.916,-1.0
8.078,42.271573,-83.749777,78.079,111.168,-1.0
8.699,42.271573,-83.749777,82.852,128.419,-1.0
8.699,42.271573,-83.749777,80.046,46.128,-1.0
8.699,42.271587,-83.749772,79.934,52.771,-1.0
9.321,42.271587,-83.749772,83.861,119.312,-1.0
9.321,42.271587,-83.749772,60.922,114.315,-1.0
8.699,42.271587,-83.749772,89.481,51.872,-1.0
8.699,42.271587,-83.749772,82.289,117.081,-1.0
8.078,42.271587,-83.749772,83.716,117.977,-1.0
8.078,42.27161,-83.749763,70.619,73.405,-1.0
7.456,42.27161,-83.749763,81.097,53.359,-1.0
6.835,42.27161,-83.749763,83.98,49.977,-1.0
5.592,42.271642,-83.749753,106.805,143.428,-1.0
4.971,42.271642,-83.749753,87.063,61.183,-1.0
4.971,42.271642,-83.749753,85.972,110.267,-1.0
4.35,42.271678,-83.749742,81.4,114.993,-1.0
3.728,42.271678,-83.749742,92.144,160.81,-1.0
2.485,42.271678,-83.749742,84.16,59.376,-1.0
1.243,42.27172,-83.749728,77.304,139.795,-1.0
0.0,42.27172,-83.749728,74.689,118.957,-1.0
1.243,42.27172,-83.749728,74.377,49.183,-1.0
2.485,42.271767,-83.749713,87.895,47.854,-1.0
3.728,42.271767,-83.749713,81.165,192.542,-1.0
4.35,42.271767,-83.749713,79.699,112.916,-1.0
4.971,42.271767,-83.749713,69.178,130.556,-1.0
4.971,42.271767,-83.749713,86.039,57.203,-1.0
5.592,42.271767,-83.749713,84.646,126.716,-1.0
5.592,42.271818,-83.749697,72.705,45.491,-1.0
6.214,42.271818,-83.749697,62.73,115.215,-1.0
6.835,42.271818,-83.749697,86.458,73.695,-1.0
6.835,42.271875,-83.749678,86.601,112.23,-1.0
6.835,42.271875,-83.749678,79.984,112.048,-1.0
7.456,42.271875,-83.749678,84.566,106.076,-1.0
7.456,42.271935,-83.74966,88.517,49.179,-1.0
8.078,42.271935,-83.74966,76.634,52.822,-1.0
8.078,42.271935,-83.74966,71.738,114.792,-1.0
8.078,42.271998,-83.74964,85.971,59.013,-1.0
8.699,42.271998,-83.74964,82.971,58.317,-1.0
8.078,42.271998,-83.74964,79.058,81.836,-1.0
8.078,42.272063,-83.74962,88.354,111.585,-1.0
8.078,42.272063,-83.74962,79.986,54.53,-1.0
8.078,42.272063,-83.74962,82.867,116.611,-1.0
8.078,42.272063,-83.74962,81.335,111.443,-1.0
8.699,42.272063,-83.74962,62.936,117.84,-1.0
8.078,42.272063,-83.74962,85.38,47.429,-1.0
8.078,42.272132,-83.749598,91.522,116.908,15.998
8.699,42.272132,-83.749598,80.185,71.871,14.608
9.321,42.272132,-83.749598,51.575,117.138,43.352
9.942,42.272203,-83.749577,81.271,115.232,17.771
10.563,42.272203,-83.749577,85.104,110.243,26.175
10.563,42.272203,-83.749577,77.454,116.552,157.946
10.563,42.272275,-83.749557,83.021,73.491,19.492
11.185,42.272275,-83.749557,84.571,57.75,22.086
11.185,42.272275,-83.749557,81.969,122.77,17.037
11.185,42.272353,-83.749543,77.986,51.974,29.825
11.185,42.272353,-83.749543,84.317,56.301,86623.403
11.185,42.272353,-83.749543,83.053,123.687,85582.191
10.563,42.272437,-83.74953,76.43,110.73,84534.984
11.185,42.272437,-83.74953,66.471,113.099,83488.397
10.563,42.272437,-83.74953,84.476,49.141,82444.622
10.563,42.272437,-83.74953,83.094,121.273,-1.0
11.185,42.272437,-83.74953,77.764,110.912,-1.0
10.563,42.272437,-83.74953,57.917,111.384,-1.0
10.563,42.27252,-83.749515,83.156,45.768,-1.0
9.942,42.27252,-83.749515,78.017,134.387,-1.0
9.321,42.27252,-83.749515,94.332,108.361,-1.0
8.699,42.2726,-83.749495,82.641,55.993,-1.0
8.078,42.2726,-83.749495,79.02,63.304,-1.0
6.214,42.2726,-83.749495,80.213,114.932,-1.0
3.728,42.272668,-83.749473,84.903,109.163,-1.0
1.243,42.272668,-83.749473,81.591,64.578,-1.0
1.243,42.272668,-83.749473,87.634,129.679,-1.0
1.864,42.272723,-83.749457,79.608,54.224,-1.0
3.728,42.272723,-83.749457,66.444,120.289,-1.0
4.971,42.272723,-83.749457,91.388,48.314,-1.0
6.214,42.272768,-83.749445,82.958,117.508,-1.0
6.835,42.272768,-83.749445,77.558,111.346,-1.0
7.456,42.272768,-83.749445,51.629,117.796,-1.0
8.078,42.272768,-83.749445,80.83,59.484,-1.0
8.078,42.272768,-83.749445,84.009,116.614,-1.0
8.699,42.272768,-83.749445,99.403,52.901,-1.0
8.699,42.272808,-83.749455,74.468,137.651,-1.0
9.321,42.272808,-83.749455,81.73,45.54,-1.0
9.942,42.272808,-83.749455,81.905,115.141,-1.0
10.563,42.27284,-83.74949,77.885,112.973,-1.0
10.563,42.27284,-83.74949,57.009,110.261,-1.0
10.563,42.27284,-83.74949,87.829,59.029,-1.0
10.563,42.272857,-83.749543,85.084,112.671,-1.0
10.563,42.272857,-83.749543,73.83,53.827,-1.0
10.563,42.272857,-83.749543,46.258,113.749,-1.0
10.563,42.27286,-83.749605,83.223,238.034,-1.0
10.563,42.27286,-83.749605,81.451,120.396,-1.0
10.563,42.27286,-83.749605,76.04,116.638,-1.0
9.942,42.272858,-83.749672,82.329,65.913,-1.0
9.942,42.272858,-83.749672,82.903,46.431,-1.0
9.321,42.272858,-83.749672,85.35,58.612,-1.0
10.563,42.272858,-83.749672,100.009,56.63,-1.0
10.563,42.272858,-83.749672,86.57,61.695,-1.0
10.563,42.272858,-83.749672,82.497,127.901,-1.0
9.942,42.272857,-83.749738,79.322,109.515,-1.0
9.942,42.272857,-83.749738,77.266,118.567,-1.0
9.321,42.272857,-83.749738,84.947,65.206,-1.0
9.321,42.272857,-83.749797,82.236,46.969,-1.0
9.942,42.272857,-83.749797,84.035,107.113,-1.0
9.942,42.272857,-83.749797,82.649,126.433,-1.0
9.942,42.272857,-83.74985,85.998,50.345,-1.0
10.563,42.272857,-83.74985,81.708,46.482,-1.0
10.563,42.272857,-83.74985,71.173,115.855,-1.0
10.563,42.272858,-83.749898,65.538,127.321,-1.0
10.563,42.272858,-83.749898,85.707,49.746,-1.0
9.942,42.272858,-83.749898,85.002,120.72,-1.0
9.942,42.272858,-83.749945,77.387,114.944,-1.0
9.942,42.272858,-83.749945,95.057,117.319,-1.0
9.942,42.272858,-83.749945,87.371,110.172,-1.0
9.321,42.272858,-83.749945,85.424,67.662,-1.0
9.321,42.272858,-83.749945,79.437,119.401,-1.0
9.321,42.272858,-83.749945,82.671,73.719,-1.0
8.699,42.272862,-83.749987,91.686,157.689,-1.0
8.699,42.272862,-83.749987,82.569,46.676,-1.0
7.456,42.272862,-83.749987,99.287,112.621,-1.0
4.35,42.272872,-83.750022,82.171,74.692,-1.0
1.864,42.272872,-83.750022,83.159,57.226,-1.0
0.0,42.272872,-83.750022,78.503,70.424,-1.0
0.0,42.272892,-83.750043,75.388,126.992,-1.0
0.0,42.272892,-83.750043,81.363,65.798,-1.0
1.864,42.272892,-83.750043,82.067,114.102,-1.0
4.971,42.272915,-83.750052,79.56,114.264,-1.0
6.214,42.272915,-83.750052,98.428,112.71,-1.0
7.456,42.272915,-83.750052,83.187,58.611,-1.0
8.699,42.272945,-83.750055,81.677,116.238,-1.0
8.699,42.272945,-83.750055,78.284,52.754,-1.0
8.078,42.272945,-83.750055,83.615,128.145,-1.0
8.078,42.272945,-83.750055,78.67,53.013,-1.0
6.835,42.272945,-83.750055,84.699,118.71,-1.0
4.35,42.272945,-83.750055,78.08,113.122,-1.0
2.485,42.272985,-83.750058,62.743,118.434,-1.0
3.107,42.272985,-83.750058,81.017,44.984,-1.0
4.35,42.272985,-83.750058,82.218,118.837,-1.0
6.214,42.27303,-83.750062,89.072,116.481,-1.0
7.456,42.27303,-83.750062,58.242,64.107,41362.855
8.078,42.27303,-83.750062,84.328,53.543,40317.403
8.078,42.273072,-83.750065,88.762,115.768,39385.652
8.078,42.273072,-83.750065,81.233,122.56,38338.27
8.078,42.273072,-83.750065,85.063,68.464,37292.61
8.699,42.273118,-83.750065,84.683,60.542,-1.0
8.699,42.273118,-83.750065,83.821,113.796,-1.0
8.078,42.273118,-83.750065,94.987,141.277,-1.0
8.078,42.273165,-83.75006,93.602,60.24,-1.0
8.699,42.273165,-83.75006,85.609,128.602,-1.0
8.699,42.273165,-83.75006,80.62,111.984,-1.0
8.699,42.273165,-83.75006,76.108,121.128,-1.0
9.321,42.273165,-83.75006,82.637,47.775,-1.0
9.321,42.273165,-83.75006,82.061,116.388,-1.0
9.321,42.273215,-83.750053,82.65,118.566,-1.0
9.321,42.273215,-83.750053,49.991,116.663,-1.0
8.699,42.273215,-83.750053,80.04,59.643,-1.0
8.699,42.273268,-83.75005,79.829,83.909,-1.0
8.699,42.273268,-83.75005,84.575,109.369,-1.0
8.699,42.273268,-83.75005,81.349,78.879,-1.0
8.699,42.273323,-83.750048,87.058,110.946,-1.0
9.321,42.273323,-83.750048,82.061,122.025,-1.0
9.321,42.273323,-83.750048,89.266,112.527,-1.0
9.321,42.273377,-83.750045,85.503,60.679,-1.0
9.321,42.273377,-83.750045,81.739,122.914,-1.0
9.321,42.273377,-83.750045,82.555,72.253,-1.0
9.321,42.273433,-83.750045,98.358,113.959,-1.0
9.321,42.273433,-83.750045,85.611,61.61,-1.0
9.321,42.273433,-83.750045,83.62,72.613,-1.0
9.321,42.273433,-83.750045,86.518,126.45,-1.0
9.321,42.273433,-83.750045,72.535,128.017,-1.0
9.321,42.273433,-83.750045,81.117,53.815,-1.0
9.942,42.273502,-83.750045,78.442,116.199,-1.0
9.942,42.273502,-83.750045,74.796,117.322,-1.0
9.942,42.273502,-83.750045,56.643,69.008,-1.0
9.942,42.273575,-83.750047,78.271,66.275,-1.0
9.942,42.273575,-83.750047,86.487,118.775,-1.0
9.321,42.273575,-83.750047,77.045,111.51,-1.0
9.321,42.273648,-83.750048,49.504,137.761,-1.0
8.699,42.273648,-83.750048,85.512,60.756,-1.0
8.078,42.273648,-83.750048,86.646,123.672,133.99
7.456,42.273723,-83.750048,79.756,119.067,15.635
6.214,42.273723,-83.750048,86.066,59.424,13.904
